2021-05-22 21:46:40.6017422 +0800 CST m=+0.050146601 INFO   : query(324) success, no. 1, client 2, latency 3.5392ms
2021-05-22 21:46:40.6503049 +0800 CST m=+0.098709201 INFO   : query(11) success, no. 2, client 2, latency 1.4632ms
2021-05-22 21:46:40.6968544 +0800 CST m=+0.145258701 INFO   : query(370) success, no. 3, client 2, latency 1.1524ms
2021-05-22 21:46:40.7432621 +0800 CST m=+0.191666501 INFO   : query(380) success, no. 4, client 2, latency 1.5632ms
2021-05-22 21:46:40.7896931 +0800 CST m=+0.238097501 INFO   : query(939) success, no. 5, client 2, latency 1.1733ms
2021-05-22 21:46:40.8357377 +0800 CST m=+0.284142001 INFO   : query(325) success, no. 6, client 2, latency 1.5534ms
2021-05-22 21:46:40.8830571 +0800 CST m=+0.331461401 INFO   : query(835) success, no. 7, client 2, latency 1.2124ms
2021-05-22 21:46:40.9277853 +0800 CST m=+0.376189701 INFO   : query(902) success, no. 8, client 2, latency 1.3502ms
2021-05-22 21:46:40.9749502 +0800 CST m=+0.423354501 INFO   : query(325) success, no. 9, client 2, latency 1.2236ms
2021-05-22 21:46:41.019359 +0800 CST m=+0.467763301 INFO   : query(489) success, no. 10, client 2, latency 1.2272ms
2021-05-22 21:46:41.0643019 +0800 CST m=+0.512706301 INFO   : query(503) success, no. 11, client 2, latency 1.0979ms
2021-05-22 21:46:41.1102094 +0800 CST m=+0.558613801 INFO   : query(596) success, no. 12, client 2, latency 1.5056ms
2021-05-22 21:46:41.1563019 +0800 CST m=+0.604706201 INFO   : query(198) success, no. 13, client 2, latency 1.1324ms
2021-05-22 21:46:41.2014993 +0800 CST m=+0.649903701 INFO   : query(783) success, no. 14, client 2, latency 2.1466ms
2021-05-22 21:46:41.2486957 +0800 CST m=+0.697100101 INFO   : query(256) success, no. 15, client 2, latency 1.0397ms
2021-05-22 21:46:41.2954429 +0800 CST m=+0.743847301 INFO   : query(459) success, no. 16, client 2, latency 1.464ms
2021-05-22 21:46:41.3434998 +0800 CST m=+0.791904201 INFO   : query(293) success, no. 17, client 2, latency 1.1428ms
2021-05-22 21:46:41.3915933 +0800 CST m=+0.839997601 INFO   : query(587) success, no. 18, client 2, latency 0.9854ms
2021-05-22 21:46:41.4388144 +0800 CST m=+0.887218701 INFO   : query(512) success, no. 19, client 2, latency 1.3895ms
2021-05-22 21:46:41.4867379 +0800 CST m=+0.935142201 INFO   : query(571) success, no. 20, client 2, latency 1.6568ms
